review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
6122,Machinal,2014-01-16,NEW YORK TIMES,Ben Brantley,up,2014-01-16,1,0,,"A desperate life blazes amid devouring shadows in the Roundabout Theater Company’s intensely stylish revival of Machinal , Sophie Treadwell’s fascinating play from 1928 about one woman’s captivity in a hell called New York City. That life is embodied by the charismatic British stage and film star Rebecca Hall, in her Broadway debut, so you can bet that it’s going to burn bright.",dtli
6505,Loot,2014-01-16,NEW YORK TIMES,Charles Isherwood,meh,2014-01-19,1,3,,"The comic payoffs arrive only sporadically in the new production of Joe Orton’s Loot at the Lucille Lortel Theater. Those deliciously perverse epigrams whiz through the air, and the corpse of a beloved wife is frantically hauled about a parlor like a medicine ball being flung around at a gym. But the deadpan style that best serves these antics often slips into a kind of winking archness that announces an awareness of the inspired lunacy of it all. The production, directed by Jesse Berger for the",dtli
6513,East Towards Home,2014-01-16,NEW YORK TIMES,Anita Gates,up,2014-01-22,0,6,,"Billy Yalowitz is a young man caught between generations. In “East Towards Home,” his one-act musical drama, the fictional Billy is a Jewish New Yorker, a self-described red-diaper baby (Mommy and Daddy were Communists) born too late for his parents’ revolution. Mostly he’s a Woodstock-era kid who gets stuck regularly in the apartment-building elevator being interrogated by old ladies whose distinguishing accessory is an omnipresent shopping cart.",dtli
6117,Machinal,2014-01-16,Nbc New York,Robert Kahn,meh,2014-01-16,1,0,,"The action in the Roundabout’s lavishly produced, but frustrating revival of Sophie Treadwell’s Machinal takes place in a rectangular room with thick, ash-hued walls. The room sits atop a turntable, and the set rotates — or lurches — 90 degrees with each scene change. Both the shape and prison-like feel of the environment seem apt, since the protagonist of the 1928 Expressionist drama is a woman boxed in and suffocated by the people in her orbit. Guided by British director Lyndsey Turner and sta",dtli
6508,Loot,2014-01-16,New York Theatre Guide,Tulis McCall,down,2014-01-16,1,0,,Joe Orton’s writing requires acrobatic skills. Think The Marx Brothers meet the Flying Karamazov Brothers. He uses language as if each word were a flaming torch to be tossed at the other actors or even past the lights and out into the audience. It requires a facile tongue and the understanding that when you speak at a brisk pace your pronunciation is all about the consonants. Vowels take care of themselves.,dtli
6509,Loot,2014-01-16,The Epoch Times,Diana Barth,meh,2014-01-16,1,0,,"No social institutions are safe from Joe Orton’s withering pen in his play Loot. Not for the prudish or faint of heart, the play is, however, very, very funny.

Less might have been more. I would have preferred a more realistic style all around.

In any case, Loot , being both silly as well as serious, does make for a fun evening in the theater.",dtli
6521,A Great Wilderness,2014-01-17,Broadway World,Jay Irwin,up,2014-01-23,0,6,,"The absolutely stirring performances would have been enough. Even if the script for Seattle Rep’s world premiere of A Great Wilderness were just so-so the ensemble cast knocking ball after ball out of the park would have been enough to make for an amazing evening. But when you add in the fact that this new script from one of the theater world’s up and comers, Samuel D. Hunter, amounts to a subtle and gripping thing of beauty, you have an experience at the theater that you won’t soon forget.",dtli
6522,A Great Wilderness,2014-01-17,NEW YORK TIMES,Charles Isherwood,down,2014-02-11,0,25,,"SEATTLE — A potent premise fails to deliver the goods in A Great Wilderness , the frustratingly limp new drama by the talented Samuel D. Hunter ( A Bright New Boise , The Whale ), having its premiere here at Seattle Repertory Theater. Set in the countryside in Idaho, the play opens with two characters whose relationship portends an emotionally charged exploration of a thorny subject. Walt (Michael Winters), a scruffy, amiable man in his 70s, believes that gay men and women can be turned straight",dtli
6519,A Great Wilderness,2014-01-17,Seattle Stage Review,Scott Taylor,meh,2014-02-04,0,18,,"Walking back to my car after having seen Seattle Rep’s latest production of A Great Wilderness , written by Samuel D. Hunter and directed by Braden Abraham, I was left feeling perplexed and unsure about what I had just seen. On one hand, it had some of the best acting I have seen in Seattle in a long time. The entire cast was solid, seasoned, and superb. I was equally impressed with how the script held my attention, and kept me wondering just exactly who these characters were.",dtli
6520,A Great Wilderness,2014-01-17,Seattle Times,Misha Berson,meh,2014-02-11,0,25,,"There is a great paradox gnawing at the soul of Samuel D. Hunter’s new drama, A Great Wilderness . The play concerns a kind, caring man who has spent much of his life running a Christian forest retreat where troubled adolescents can feel “safe” — while he helps them root out the “sin” of homosexuality. But how can denying your true nature ever make you safe?",dtli
6518,A Great Wilderness,2014-01-17,Vanguard Seattle,Sarah Brink,up,2014-02-04,0,18,,"Samuel D. Hunter’s play A Great Wilderness was originally written in only six days, as the inspiration had been simmering in him for some time. The play retains some of that raw energy and is a testament to the powerful places that a creative mind can go once inspiration hits. Hunter comments, “I knew the emotional journey of A Great Wilderness from the beginning. I knew what the last line was going to be. Writing the play was about writing up to that moment.” The play was refined, especially in",dtli
6528,Luna Gale,2014-01-18,CHICAGO TRIBUNE,Chris Jones,up,2014-01-27,0,9,,"""Tragedy,"" the critic Eric Bentley once wrote, ""is an experience of chaos."" True. But not only is the chaotic the landscape of Hamlet , Othello and the like, it also visits many of us on a daily basis. A waiter finds himself in the weeds. A reporter collapses under too many deadlines. An accountant finds herself buried. And a social worker, like the harried figure at the center of playwright Rebecca Gilman’s excellent and intensely involving new drama Luna Gale , finds herself wanting to do the ",dtli
6531,Luna Gale,2014-01-18,Chicago Reader,Zac Thompson,up,2014-01-29,0,11,,"We don’t usually think of social workers as having a great deal of power—""overworked"" and ""underpaid"" are often the first words that spring to mind. But in the system known as child protective services, the opinions and observations of these harried civil servants carry more weight than anyone’s in determining whether parents should be separated from their children. The possibilities for mistakes, blind spots, and biases are numerous, the consequences far-reaching and potentially devastating. Th",dtli
6530,Luna Gale,2014-01-18,Chicago Sun-times,Hedy Weiss,up,2014-01-27,0,9,,"Each time a headline appears about the death of a brutally abused child, or the removal of badly neglected children by some state Department of Children and Family Services, a slew of questions and recriminations follow. How could the caseworkers have missed what was going on, and why didn’t they take instant protective action? Why didn’t neighbors, relatives, teachers and others spot the problem and report it? Along with those questions comes the finger-pointing and the despair, the familiar ta",dtli
6532,Luna Gale,2014-01-18,NEW YORK TIMES,Charles Isherwood,up,2014-02-10,0,23,,"CHICAGO — The sobering themes of Luna Gale , the new play by Rebecca Gilman having its premiere at the Goodman Theater here, have a sad, strange currency. Ms. Gilman’s drama, about a fight over the fate of a baby in jeopardy, concerns itself with two pathologies that have been much in the news: sexual abuse within a family and the corrosive effects of drug addiction. (I probably don’t need to explain why those problems have been screaming from the headlines lately.)",dtli
6529,Luna Gale,2014-01-18,Stage And Cinema,Lawrence Bommer,meh,2014-01-30,0,12,,"As with her hit debut drama Spinning Into Butter (1999), Rebecca Gilman’s newest agitation Luna Gale , directed by Robert Falls at Goodman Theatre, puts the versatile Mary Beth Fisher in the hot seat. Instead of playing a university dean coming to terms with her own racism, Fisher now depicts another authority figure caught in the crossfire: Already plagued with too many clients and too few resolutions in her child care cases, beleaguered social worker Caroline is a single woman who finds hersel",dtli
6297,The Tribute Artist,2014-01-21,AM NEW YORK,Matt Windman,meh,2014-02-10,0,20,,"There’s a fine line between a drag queen and a tribute artist — at least according to the character played by Charles Busch in his latest Off-Broadway comedy, which is hardly one of the prolific performer-playwright’s best but will still appeal to his fans. In The Tribute Artist , Busch attempts to bridge the gap between his parodies of legendary actresses and movie genres, which usually feature him in drag, and his more middlebrow, Neil Simon-style comedies, the most successful being The Tale o",dtli
6299,The Tribute Artist,2014-01-21,Huffington Post,Curtis M. Wong,up,2014-01-22,1,1,,"The complex and oft-disheartening world of New York real estate gets a fabulously comedic makeover courtesy of actor, playwright and legendary drag icon Charles Busch. The Tribute Artist , which began previews Jan. 21, stars Busch as Jimmy, an out-of-work female impersonator who heads to New York for an extended vacation after his Las Vegas act goes belly-up. After his elderly landlady Adriana dies in her sleep, Jimmy and his lesbian real estate agent pal (played by Busch’s longtime collaborator",dtli
